"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"NEW LISTING!! Get in there while it's still available... the perfect 2BR Park Slope home... #openhouse on Sunday! http://t.co/Gwrgs9ApGw",FALSE,0,NA,2014-11-05 18:40:11,FALSE,NA,"530067064539873280",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"NEW LISTING! Check out this gorgeous 3BR, 3BA Upper East Side dream apartment... http://t.co/cMKMA2njKX",FALSE,0,NA,2014-11-04 20:56:34,FALSE,NA,"529738999049752577",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"Looking for that perfect, brand new kitchen?! Then check out our latest #UWS listing: http://t.co/Tm6wIYcYyM",FALSE,0,NA,2014-10-14 17:46:19,FALSE,NA,"522080976269475840",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"NEW LISTING! This 1BR near #unionsquare won't last long #hothothot http://t.co/WkcbV1KGif",FALSE,0,NA,2014-10-09 19:29:14,FALSE,NA,"520294936844201984",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"NEW LISTING! Can't find that perfect 5BR in #NYC?! Here it is... http://t.co/6dnJyBJQN3",FALSE,0,NA,2014-10-08 19:56:34,FALSE,NA,"519939430598336513",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"NEW LISTING! If you like outdoor space, don't miss this 1BR in Gramercy with 650sqft of private patio! http://t.co/4jGSXmN5X7",FALSE,0,NA,2014-10-02 16:36:25,FALSE,NA,"517714732242190336",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"NEW LISTING! A room with a view... check out our newest Murray Hill studio listing... http://t.co/uNJgUHsHVr",FALSE,0,NA,2014-09-22 17:28:21,FALSE,NA,"514103922769010691",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"NEW LISTING! Check out #CobbleHill at it's finest! 2BR, 2BA apartment with 14' ceilings! http://t.co/rOYlvN0i2a",FALSE,0,NA,2014-09-18 18:26:32,FALSE,NA,"512669012791427072",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"NEW LISTING! This marvelous alcove studio turned Jr-1 is too hot to miss! (and so inexpensive!)  http://t.co/Ome1DQiQPj",FALSE,1,NA,2014-09-17 15:26:05,FALSE,NA,"512261214802808832",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"@dwierl Our pleasure Dennis!  Thanks for the kind words!",FALSE,0,"dwierl",2014-09-17 02:57:39,FALSE,"511971811186466817","512072864879480832","314146917","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RealDirect",0,FALSE,FALSE,NA,NA
"NEW LISTING! Add another Brooklyn Heights listing to our roster #studiotime #realestate http://t.co/UdSBzuiVGs",FALSE,0,NA,2014-09-16 18:07:58,FALSE,NA,"511939566836908032",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"""RealDirect is a great idea and something that people really need."" #happyclient",FALSE,0,NA,2014-09-15 14:45:56,FALSE,NA,"511526333328150528",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RealDirect",0,FALSE,FALSE,NA,NA
"OPEN HOUSE! Looking for a mint condition Jr4 on the UES? Look no further... http://t.co/RdMoAU0lFw",FALSE,0,NA,2014-09-12 16:05:47,FALSE,NA,"510459264276918272",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"NEW LISTING! Feeling priced out of Manhattan? Not anymore! Check out this adorable Murray Hill studio http://t.co/2Vg6HXRflV",FALSE,0,NA,2014-09-11 16:23:59,FALSE,NA,"510101457191051264",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"NEW LISTING! Check out this gorgeous and unique 2BR, 2BA coop in the #flatiron #dontmissit http://t.co/VEN6jXPmXi",FALSE,0,NA,2014-09-09 17:44:28,FALSE,NA,"509396935951007744",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"On a good beach day RT @RealDirect: Shout out to @RealDirect listing in the Rockaways @WSJRealEstate Check it out! http://t.co/PcKcKGafxs",FALSE,0,NA,2014-09-05 17:26:15,FALSE,NA,"507942799204175872",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RealDirect",0,FALSE,FALSE,NA,NA
"Shout out to @RealDirect 's listing in the Rockaways in @WSJRealEstate Check it out! http://t.co/PcKcKGafxs",FALSE,0,NA,2014-09-05 15:37:47,FALSE,NA,"507915506155008000",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"SOLD! This midtown condo was here today and gone tomorrow! AND @RealDirect saved the owner over $31K in commission  http://t.co/iH1zr71jiJ",FALSE,0,NA,2014-09-05 15:11:43,FALSE,NA,"507908943038136320",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"NEW LISTING! Looking for a beautiful AND affordable 1BR? We have it! #nyc #realestate http://t.co/ac2LfnG0IT",FALSE,0,NA,2014-09-04 15:21:21,FALSE,NA,"507548981871001600",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",1,FALSE,FALSE,NA,NA
"Upper East Side cooler than Brooklyn? http://t.co/cdopIRR1PS",FALSE,0,NA,2014-09-03 20:39:59,FALSE,NA,"507266779627151360",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RealDirect",0,FALSE,FALSE,NA,NA
"NEW LISTING! Check out this posh convertible 2 in the lovely East 60s #ourlistingsarethebest http://t.co/RdMoAU0lFw",FALSE,0,NA,2014-09-03 14:52:52,FALSE,NA,"507179426204102656",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"SOLD! Affordable downtown? Who would have thought? And we saved the owner over $21K in commission! #gous  http://t.co/dF8OxHpciP",FALSE,0,NA,2014-09-02 16:53:33,FALSE,NA,"506847406940762112",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"OPEN HOUSE! Hanging around the city this weekend? Check out this #UWS 1BR http://t.co/dVX34XuWxM",FALSE,0,NA,2014-08-28 14:42:41,FALSE,NA,"505002535984574464",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"We're looking to add a great Brooklyn broker to the @RealDirect team.  Know anyone?",FALSE,0,NA,2014-08-26 18:07:21,FALSE,NA,"504329266851774464",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RealDirect",1,FALSE,FALSE,NA,NA
"SOLD! We just closed on this high floor condo in Midtown. And we save the owner over $7K in closing costs #werock http://t.co/F3QXq5bRWq",FALSE,1,NA,2014-08-26 18:01:01,FALSE,NA,"504327672676515840",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"NEW LISTING! Don't miss this gorgeous mint condition #brooklynheights 2BR! #realestate #nyc http://t.co/fqvroq9ba0",FALSE,0,NA,2014-08-25 16:55:52,FALSE,NA,"503948887619817474",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"NEW LISTING! This conv 4 BR apartment has everything one would want! #realestate http://t.co/g92aQ6HlRA",FALSE,0,NA,2014-08-20 19:38:52,FALSE,NA,"502177967884472323",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"NEW LISTING! Check out this gorgeous 2BR, 2BA #UWS apartment before it's gone! http://t.co/61pUVkvB2L",FALSE,0,NA,2014-08-18 19:29:06,FALSE,NA,"501450734953840641",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"SOLD! We sold this adorable studio near Union Square and saved the owners $23,000 in commission. #YoureWelcome http://t.co/rmOJN1MhqE",FALSE,0,NA,2014-08-04 17:55:12,FALSE,NA,"496353676127387648",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"OPEN HOUSE TIME! Get it before it's gone... perfect Lincoln Towers studio http://t.co/DQUF7ZmZQB",FALSE,0,NA,2014-07-25 15:18:53,FALSE,NA,"492690456544034816",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"The birth of the NYC rooftop trend... thanks @CurbedNY http://t.co/viTgu0XawG",FALSE,0,NA,2014-07-24 18:41:49,FALSE,NA,"492379137882193920",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"NEW LISTING! Check out our newest 1BR CONDO listing only 2 blocks from Central Park! http://t.co/fFATc7Xsiz http://t.co/Ft0nKfkJ5n",FALSE,0,NA,2014-07-23 16:57:12,FALSE,NA,"491990422626254848",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"SOLD! This gorgeous Classic 5 on the UWS sold fast and @RealDirect saved them $89,200 in commission! #howhotisthat http://t.co/up6TYm2EfY",FALSE,0,NA,2014-07-18 15:36:05,FALSE,NA,"490158072074366976",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"NEW LISTING ALERT! Check out this awesome high-floor alcove studio in prime #UWS #realestate http://t.co/DQUF7ZmZQB",FALSE,1,NA,2014-07-17 14:12:29,FALSE,NA,"489774646540394496",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"NEW LISTING ALERT! A great 2BR in Brooklyn under $600K?! Yes, it exists! http://t.co/vYl6aF0xUn",FALSE,0,NA,2014-07-14 19:49:09,FALSE,NA,"488772203916177408",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"TGIF! Have your Open House schedule planned?! Don't miss this one!! 2BR, 2BA in the heart of #chelsea #realestate http://t.co/zQe2OYyAPW",FALSE,0,NA,2014-07-11 18:53:35,FALSE,NA,"487671059613614080",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"SOLD! We sold this gorg Chelsea condo for $375K OVER ask &amp; saved the owner $78,000 in commission! #realestate #wecool http://t.co/f0CLx78NIj",FALSE,1,NA,2014-07-10 13:46:28,FALSE,NA,"487231384189431809",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"In the crowded, hot city, don't all New Yorkers have brief daydreams about owning a ranch?? #maybeitsjustme http://t.co/cgs2T0NzTq",FALSE,0,NA,2014-07-08 15:49:04,FALSE,NA,"486537460445622272",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"Looks like Leo finally found his next NYC home! Not too shabby...  http://t.co/HUu0UOnPOI",FALSE,0,NA,2014-07-07 17:32:24,FALSE,NA,"486201074509176832",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"BACK ON THE MARKET! Check out our adorable 1BR on the UWS #getitwhileitshot http://t.co/sV5apiyqsl",FALSE,0,NA,2014-07-02 18:46:07,FALSE,NA,"484407687565033472",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"PRICE DROP! Celebrate the 4th by seeing this 2BR 2BA condo in #Batterypark- There's views of the Statue of Liberty! http://t.co/oFCIn2wJyM",FALSE,0,NA,2014-07-01 17:07:39,FALSE,NA,"484020522846814208",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"Like amenities and space and condos with outdoor space and glorious city views? #duh Check out this #gorg 2BR http://t.co/PPUVyQ3uIE",FALSE,0,NA,2014-06-30 20:14:05,FALSE,NA,"483705049374556161",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"OPEN HOUSE &amp; PRICE DROP! This is one heck of a home! #2BR #condo #moverightin #chelsea http://t.co/umUdt1D0st",FALSE,0,NA,2014-06-26 16:42:01,FALSE,NA,"482202129755824128",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"If you like terraces and Central Park and have a spare $7M, check out this listing at the Dakota http://t.co/caTd41DYdN",FALSE,0,NA,2014-06-24 15:22:32,FALSE,NA,"481457353632804864",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"SOLD! This gorgeous 1BR, 1.5BA condo had it all including a wraparound terrace... Sorry you missed it?! http://t.co/tqYrZ4J5r0",FALSE,0,NA,2014-06-23 17:57:27,FALSE,NA,"481133948576464897",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"NEW LISTING ALERT! Check out this mint condition 1BR in #murrayhill http://t.co/tTKCUAYp1K",FALSE,0,NA,2014-06-20 14:31:32,FALSE,NA,"479994965695954944",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"SOLD! This Murray Hill 1BR went fast! #overask and saved the owner over $14K in commission too #werecool  http://t.co/M7SXaSQfaw",FALSE,0,NA,2014-06-19 16:17:45,FALSE,NA,"479659310100652033",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"NEW LISTING ALERT! Here's another amazing 2BR in our favorite new condo in BK #columbiastreetwaterfront http://t.co/M7kCq1cl94",FALSE,0,NA,2014-06-19 15:13:42,FALSE,NA,"479643190350589953",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"PRICE DROP! Don't miss this gorgeous 2BR in the amenity-filled 325 Fifth condo #nomad  http://t.co/3E7RZlmIWX",FALSE,0,NA,2014-06-17 14:54:00,FALSE,NA,"478913455354044416",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"NEW LISTING ALERT! #Inwood is the place to buy right now! Check out the area's gorgeous parks and this oversized 1BR: http://t.co/iuUQwKp23s",FALSE,0,NA,2014-06-16 20:07:29,FALSE,NA,"478629960416886784",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"Now this could be a sweet turnover! #realestate #village  http://t.co/57WPUiN53V",FALSE,0,NA,2014-06-11 16:48:41,FALSE,NA,"476767990772682754",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"Buying real estate for the afterlife? Save your pennies!! http://t.co/5y2sdPFj8T",FALSE,0,NA,2014-06-10 17:49:12,FALSE,NA,"476420832462647296",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"Craving loft space in NY's most popular neighborhood? #tribeca #loft #gorg http://t.co/v5YMVZy6zk",FALSE,0,NA,2014-06-09 21:16:36,FALSE,NA,"476110639996628992",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"NEW LISTING! Craving a view of the Empire State from your apartment?! Check this out then! http://t.co/EqAB0shXYL",FALSE,0,NA,2014-06-06 16:55:38,FALSE,NA,"474957798262845440",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"NEW LISTING! Don't miss this gorgeous, pristine #UES 2BR, 1BA apartment! #allthebellsandwhistles http://t.co/zcvF7AeUO3",FALSE,0,NA,2014-06-05 19:31:15,FALSE,NA,"474634575990493186",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"NEW LISTING! #NYC's hottest neighborhood, check out this perfect #1BR condo in #williamsburg http://t.co/v6bzJMIaZj",FALSE,0,NA,2014-06-05 14:35:15,FALSE,NA,"474560084924960768",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"NEW LISTING! Oversized #1BR in #longislandcity #prettyinthecity http://t.co/CKXNBW2MJl",FALSE,0,NA,2014-06-04 16:12:59,FALSE,NA,"474222290839035904",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"If you like unique design for your home...check out these condos being built in East #harlem http://t.co/jflCwSKXX8",FALSE,0,NA,2014-06-03 18:28:33,FALSE,NA,"473894018863349761",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"Get it before it's gone! Open House by appt on Wednesday! http://t.co/owvbeGBTBS",FALSE,0,NA,2014-06-03 18:26:01,FALSE,NA,"473893381589180417",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"If you love outdoor space, check out this #UES #penthouse http://t.co/9Xn15c95pb",FALSE,0,NA,2014-06-02 18:48:25,FALSE,NA,"473536632885641216",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"a perfect #loft in #tribeca -- don't miss it! http://t.co/vigwhsUeOQ? page=1&amp;sort_by=published_at&amp;sort_order=desc http://t.co/Et9ovK97xy",FALSE,0,NA,2014-05-28 19:32:24,FALSE,NA,"471735761013067778",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"If you like amenities, then check out 325 Fifth!  2BR, 2BA and all the perks one could want #fancy #realestate http://t.co/3E7RZlmIWX",FALSE,0,NA,2014-05-27 21:01:55,FALSE,NA,"471395901857333248",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"Happy Memorial Day from all of us at @RealDirect, if you are staying in town, check out all there is 2 do #nyc #vacay http://t.co/2V9P8ACqYc",FALSE,0,NA,2014-05-23 15:54:37,FALSE,NA,"469869014731485184",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"Inwood: Always on the Brink of Coolness http://t.co/FVOLMjTAst",FALSE,0,NA,2014-05-21 16:38:22,FALSE,NA,"469155247282073600",NA,"<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","RealDirect",0,FALSE,FALSE,NA,NA
"Nice article @ #inwood- so stop by our #openhouse 2day at 5pm? 579 W215th st! Inwood:Always on the Brink of Coolness http://t.co/FVOLMjTAst",FALSE,0,NA,2014-05-21 16:37:44,FALSE,NA,"469155090243125249",NA,"<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","RealDirect",1,FALSE,FALSE,NA,NA
"NEW LISTING! Check out this oversized convertible 2BR in the Parc Vendome #realestate #condoforsale #nyc  http://t.co/1lFguELCqK",FALSE,0,NA,2014-05-20 15:01:32,FALSE,NA,"468768492679077888",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"Looking for good a #openhouse for this sunny wkd?! Try one of our 9 (!) OHs #realestate #alittleofeverything http://t.co/vxZpxj77GY?",FALSE,0,NA,2014-05-16 14:22:31,FALSE,NA,"467309123294736385",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"SOLD! This Gramercy 1BR sold at ask by our lovely broker @leiafurer ...&amp; we saved them almost $5K in commission! http://t.co/FVHVZV6hNR",FALSE,0,NA,2014-05-15 20:50:11,FALSE,NA,"467044295363809281",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"The new owners of this property will be saying #thankyoudrzizmor! #realestate http://t.co/Lqdi7MquPS",FALSE,0,NA,2014-05-14 14:34:44,FALSE,NA,"466587419631161344",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",1,FALSE,FALSE,NA,NA
"NEW LISTING! Come see this gorgeous 2BR, 2BA condo at the OH this weekend! Won't last long... #realestate #chelsea http://t.co/qae9ObKun4",FALSE,0,NA,2014-05-13 18:36:05,FALSE,NA,"466285769360146432",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"NEW LISTING! 800 sq feet on the perfect #UES block...reap in the benefits of the #2ndavesubway http://t.co/owvbeGBTBS http://t.co/XEW2ECNsiJ",FALSE,0,NA,2014-05-13 16:37:52,FALSE,NA,"466256019157708800",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"Nothing like a Spring #OpenHouse! Come to one of our #fave listings in #Nomad 1-3pm on Sunday #2BR #terrace http://t.co/OJcJJFUhAl",FALSE,0,NA,2014-05-13 16:34:49,FALSE,NA,"466255251738488832",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"SOLD! After a competitive bidding war, this Park Slope 1BR went almost $100K over ask! #holycow http://t.co/NyUZqnsHbt",FALSE,0,NA,2014-05-12 18:30:23,FALSE,NA,"465921949592715264",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"NEW LISTING ALERT! Which apt has it all and is located in one of the best condos in Midtown? This one! http://t.co/3E7RZlmIWX",FALSE,0,NA,2014-05-08 14:41:36,FALSE,NA,"464414820293681152",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"Plans for the weekend? Check out this #openhouse in #columbiawaterdistrict on Saturday! http://t.co/yongVuyvdf",FALSE,0,NA,2014-05-07 20:01:04,FALSE,NA,"464132830029942784",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"NEW LISTING! Who said there aren't any #realestate deals left? Check out this #hudsonheights studio for only $215K! http://t.co/tft1oeUfzY",FALSE,0,NA,2014-05-06 19:59:36,FALSE,NA,"463770073241772032",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"NEW LISTING! Take a look at this 2BR, 2BA apt in #BatteryPark, #riverviews #statueviews #amaze http://t.co/aO3KBNZo90 http://t.co/kL7Zqyyu4L",FALSE,0,NA,2014-05-05 16:49:45,FALSE,NA,"463359907345883136",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"NEW LISTING ALERT &amp; #openhouse this weekend-Studio condo in one of Midtown's favorite amenity-clad buildings http://t.co/xK7OZX3O3T",FALSE,0,NA,2014-05-02 15:03:34,FALSE,NA,"462246023306678272",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"Wondering how much a 1,000 sq ft private #roofdeck costs in #Williamsburg?? Here's your answer: http://t.co/CFRKD9tbd8",FALSE,0,NA,2014-03-26 20:23:49,FALSE,NA,"448918263754686464",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"Another NEW LISTING! Want to be close to #UnionSquare? Then this is the apartment for you! http://t.co/rmOJN1MhqE",FALSE,0,NA,2014-03-26 20:21:04,FALSE,NA,"448917572613070849",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"NEW LISTING! Have #Tribeca on the mind?! Check out this great studio condo just listed by us yesterday: http://t.co/Cis90Mhmbs",FALSE,0,NA,2014-03-21 16:35:45,FALSE,NA,"447048928929005569",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"SOLD! Downtown at its finest...and the owners saved $40,250 by using us! #sohot #greenwichvillage http://t.co/fud6BYQOnZ",FALSE,0,NA,2014-03-17 17:12:57,FALSE,NA,"445608739845201921",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"A sweet story about the history of a house.. http://t.co/xtp4r0lq2g",FALSE,0,NA,2014-03-13 18:51:43,FALSE,NA,"444184043102679040",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"Thinking of investing in a townhouse in BK?? What do you think of this? http://t.co/7V56F2G6kv",FALSE,0,NA,2014-03-11 21:47:10,FALSE,NA,"443503421455609856",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"NEW LISTING ALERT! Yup, another one! And a pretty one at that! http://t.co/fevVbrfL4T",FALSE,0,NA,2014-03-04 17:29:58,FALSE,NA,"440901981750579201",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"Ok, now this is just really cool. #interiordesignsuperstar http://t.co/HWeMTaUP3k",FALSE,0,NA,2014-03-04 17:27:58,FALSE,NA,"440901479050653696",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
"NEW LISTING ALERT! The perfect Park Slope 1BR plus den and fireplace! http://t.co/cwSFrpCKU3",FALSE,0,NA,2014-03-03 22:07:41,FALSE,NA,"440609484201684992",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealDirect",0,FALSE,FALSE,NA,NA
